"address","latitude","longitude"
"91 Black Creek Road, Tarrant, Alabama 35217",33.609144931258,-86.77247219176
"2300 26th Avenue, Northport, Alabama 35476",33.232107992858,-87.581541020228
"Highway 56, Chatom, Alabama 36518",31.453145715497,-88.214365534311
"1 Wildcat Drive, Millry, Alabama 36558",31.640139995907,-88.315019993258
"4090 Al Highway 120, Notasulga, Alabama 36866",32.603573316466,-85.804953722984
"330 Glenn C Gant Cir, Dora, Alabama 35062",33.750209982391,-87.061839973117
"134 University Drive, Livingston, Alabama 35470",32.595997268663,-88.189376065191
"2901 Northridge Rd, Tuscaloosa, Alabama 35406",33.243833699682,-87.529211491695
"6315 Mary Harmon Bryant Drive, Cottondale, Alabama 35453",33.158911907894,-87.453899872797
"151 School Drive, Addison, Alabama 35540",34.204930242541,-87.181374727625
"777 Gates Dr, Thomasville, Alabama 36784",31.888029064355,-87.737486897228
"905 15th Street, Tuscaloosa, Alabama 35401",33.199015351272,-87.549212002033
"7010 Highway 43, Mcintosh, Alabama 36553",31.254130011077,-88.024959959101
"301 44th Ct Ne, Tuscaloosa, Alabama 35404",33.218686870309,-87.477874135463
"15815 Romulus Rd, Buhl, Alabama 35446",33.193449199766,-87.728572931126
"150 George Wallace Dr, Troy, Alabama 36081",31.808979018502,-85.948725997446
"232 Pirate Cove, Winfield, Alabama 35594",33.941523653428,-87.820884756661
"12250 George Richmond Parkway, Brookwood, Alabama 35444",33.257148970504,-87.311426646687
"531 E Main St, Lynn, Alabama 35575",34.040067818111,-87.541098707242
"1310 T L Threadgill Rd, Camden, Alabama 36726",32.005894989409,-87.328153555718
"10684 Highway 22 E, New Site, Alabama 36256",33.014610010672,-85.804000033906
"12500 Wildcat Dr, Northport, Alabama 35475",33.306938667003,-87.60632045547
"217 Bulldog Boulevard, Carbon Hill, Alabama 35549",33.904150130183,-87.505507183962
"183 School Road, Cordova, Alabama 35550",33.7598945081,-87.185901710642
"2235 Lime Rock Rd, Vestavia Hills, Alabama 35216",33.420951992495,-86.780298829912
"13077 County Rd 1, Fruitdale, Alabama 36539",31.344209989227,-88.405740013535
"10699 Main St, Oakman, Alabama 35579",33.719740465153,-87.385554857266
"26301 Highway 43, Leroy, Alabama 36548",31.50075181235,-87.971616579533
"6450 Husky Parkway, Trussville, Alabama 35173",33.665724170239,-86.590567886173
"1222 Co Rd 24, Double Springs, Alabama 35553",34.164769986721,-87.397239984664
"6615 Co Rd 41, Arley, Alabama 35541",34.078254454806,-87.212983289367
"202 Volcano Dr, Akutan, Alaska 99553",54.135050011862,-165.772199978015
"100 Slocum Dr, King Cove, Alaska 99612",55.047785104556,-162.297618742178
"123 Red Cove Rd, Sand Point, Alaska 99661",55.355525681322,-160.472884918932
"500 Big Dog Salmon Way, Angoon, Alaska 99820",57.498432489846,-134.582048528927
"300 Valley Rd, False Pass, Alaska 99583",54.849128868408,-163.425966533161
"249 Jon Summar Way, Tok, Alaska 99780",63.327410008445,-142.979299976946
"12 Gustavus Rd, Gustavus, Alaska 99826",58.414585340966,-135.716631772549
"Mp 1361 Ak Hwy, Dot Lake, Alaska 99737",63.6609,-144.065
"89 8th Ave, Metlakatla, Alaska 99926",55.12583394235,-131.575239182474
"168 3rd Avenue, Eagle, Alaska 99738",64.787339980149,-141.200200040452
"6 Mile Main Village Rd, Mentasta Lake, Alaska 99780",64.781340996873,-141.118825039582
"Mile 7 Village Rd, Northway, Alaska 99764",62.9667186,-141.855701
"100 Main St, Tetlin, Alaska 99779",63.137122,-142.524235
"#2 School Rd North, Naknek, Alaska 99633",58.734484297563,-157.006506861256
"Portage St, Whittier, Alaska 99693",60.771848356123,-148.686298115017
"9312 Vanguard Dr, Anchorage, Alaska 99507",61.136930920185,-149.847709423635
"Main St, Chenega Bay, Alaska 99574",60.5416813,-145.7586732
"29 Main St, Elim, Alaska 99739",64.616710359369,-162.261268448613
"100 Baker St, St. Michael, Alaska 99659",63.478752019861,-162.033518117679
"200 Main St, Savoonga, Alaska 99769",63.6949757,-170.4710164
"169 Main St, Gambell, Alaska 99742",63.743945,-171.693235
"Main St, Diomede, Alaska 99762",64.5008689,-165.4058821
"Main Street, Brevig Mission, Alaska 99785",65.378672,-166.851965
"Main St, Teller, Alaska 99778",65.180132,-166.303151
"40 Main St, Golovin, Alaska 99762",64.5008689,-165.4058821
"40 Main St, Shaktoolik, Alaska 99771",64.551638,-160.768162
"09 Main St, Koyuk, Alaska 99753",64.932089999752,-161.157400021868
"Seaview Ln, Shishmaref, Alaska 99772",66.055753,-165.500816
"6200 Ashwood St, Anchorage, Alaska 99507",61.16443235947,-149.853811659782
"490 Main St, Wales, Alaska 99783",65.605060013759,-168.085999958257
"Main St, Unalakleet, Alaska 99684",63.873529679047,-160.789110245706
"Main St, Stebbins, Alaska 99671",63.417752,-162.233653
"55 Main St, White Mountain, Alaska 99784",64.680644509456,-163.406376850436
"4400 Business Park Blvd # B22, Anchorage, Alaska 99503",61.180752416506,-149.889352484121
"2508 Blueberry Ln, Anchorage, Alaska 99503",61.197888620987,-149.892752280333
"13400 Elmore Rd, Anchorage, Alaska 99516",61.09959279321,-149.804277615581
"8701 Yosemite Dr, Eagle River, Alaska 99577",61.293917887004,-149.581498082899
"16525 S Birchwood Loop Rd, Chugiak, Alaska 99567",61.371184135695,-149.538922644443
"2909 W 88th Ave, Anchorage, Alaska 99502",61.14115065884,-149.934530398543
"400 W Northern Lights Blvd #9, Anchorage, Alaska 99503",61.195234063809,-149.89075338432
"5577 Abbott Rd, Anchorage, Alaska 99507",61.137568633024,-149.777561614993
"4025 E Northern Lights Blvd, Anchorage, Alaska 99508",61.198930641524,-149.805431574883
"1700 Hillcrest Dr, Anchorage, Alaska 99517",61.200594990082,-149.91390873592
"2650 E Northern Lights Blvd, Eagle River, Alaska 99508",61.195196151285,-149.831249872475
"5530 E Northern Lights Blvd, Anchorage, Alaska 99504",61.195198045349,-149.777625988442
"616 W 10th Ave, Anchorage, Alaska 99501",61.212667065438,-149.893815209361
"1101 Golden Bear Dr, Anchorage, Alaska 99504",61.232619979993,-149.733200012582
"5530 E Northern Lights Ste 1, Anchorage, Alaska 99504",61.195198045349,-149.777625988442
"410 East 56th, Anchorage, Alaska 99518",61.169961830066,-149.875134790666
"2650 E Northern Lights Blvd, Anchorage, Alaska 99508",61.195196151285,-149.831249872475
"4515 Campbell Airstrip Rd, Anchorage, Alaska 99507",61.180343351433,-149.763290423109
"2220 Nichols St, Anchorage, Alaska 99508",61.201085823353,-149.813146401536
"2600 Providence Dr, Anchorage, Alaska 99508",61.187993471851,-149.831858244408
"Mile 4 Nabesna Rd, Slana, Alaska 99586",62.586867709257,-143.603786970322
"100 Fisherman Ave, Cordova, Alaska 99574",60.540549997492,-145.759199990779
"1976 Aurora Dr, Glennallen, Alaska 99588",62.112949980475,-145.52669999447
"Mile 5 Edgerton Hwy, Copper Center, Alaska 99573",61.550271444995,-144.447498771714
"Milepost 1392 Alaska Hwy, Delta Junction, Alaska 99737",64.036685888646,-145.7289888543
"1655 N Clearwater Ave, Delta Junction, Alaska 99737",64.040489181891,-145.519175558535
"1 Suntrana St, Healy, Alaska 99743",63.873420005605,-149.013800038497
"1680 N Clearwater Ave, Delta Junction, Alaska 99737",64.041550003012,-145.726699999406
"565 Seward St, Dillingham, Alaska 99576",59.042399846503,-158.464414392814
"400 Suntrana St, Healy, Alaska 99743",63.872999988437,-149.014000030707
"100 Panther Way, Craig, Alaska 99921",55.4752700196,-133.1351000318
"100 School Road Upper, Craig, Alaska 99921",55.475479986274,-133.137200033822
"3120 First St, Anderson, Alaska 99744",64.343090017486,-149.188400026964
"601 Nphs Blvd, North Pole, Alaska 99705",64.746799187151,-147.368423727978
"601 Loftus Rd, Fairbanks, Alaska 99709",64.845649612442,-147.843950879606
"3800 Geist Rd, Fairbanks, Alaska 99709",64.849222541124,-147.82970777746
"675 Raven's Way, Eielson Afb, Alaska 99702",64.676932170069,-147.066508127819
"901 Airport Way, Fairbanks, Alaska 99701",64.836460489238,-147.733472458894
"3750 Geist Rd, Fairbanks, Alaska 99709",64.849222538582,-147.815019417747
"397 Hamilton Avenue, Fairbanks, Alaska 99701",64.84668638145,-147.693676924854
"2157 Van Horn Rd, Fairbanks, Alaska 99701",64.812900936743,-147.767819552403
"1502 Wilbur St, Fairbanks, Alaska 99701",64.834176986332,-147.761916722127
"604 Haines Hwy, Haines, Alaska 99827",59.234528070891,-135.454042896374
"359 Challenger, Galena, Alaska 99741",66.124965,-154.60572
"175 Library Place, Kake, Alaska 99830",56.9747591,-133.941086
"299 Antoski Ave, Galena, Alaska 99741",64.747975253356,-156.872445962874
"1639 Glacier Ave, Juneau, Alaska 99801",58.305100470624,-134.427976399488
"1415 Glacier Ave - Marie Drake, Juneau, Alaska 99801",58.310927641948,-134.441109037757
"3101 Dimond Park Loop, Juneau, Alaska 99801",58.379356185151,-134.591939344346
"3252 Hospital Dr, Juneau, Alaska 99801",58.329492326979,-134.467819451572
"101 Pine St, Shageluk, Alaska 99665",62.655159,-159.529878
"985 Ksd Way, Chevak, Alaska 99563",61.332509,-164.607872
"366 Garteeni Hwy, Hoonah, Alaska 99829",58.108149785623,-135.441104813656
"12812 Old Glen Hwy, Eagle River, Alaska 99577",61.335841444606,-149.563595901063
"90 School St, Grayling, Alaska 99590",62.905377523695,-160.065203267473
"9190 Main St, Nikolai, Alaska 99691",63.0207716,-154.376871
"102 Main St, Holy Cross, Alaska 99602",42.595395048074,-90.995835380144
"1 River Rd, Takotna, Alaska 99675",62.987779985642,-156.062899975135
"100 Totem Pole Ln, Hydaburg, Alaska 99922",55.207579985823,-132.826000001666
"90 Takotna Ave, Mcgrath, Alaska 99627",62.953209999461,-155.595899976602
"600 E Fairview Ave, Homer, Alaska 99603",59.651910010563,-151.5281000042
"52275 Education Dr, Nikiski, Alaska 99635",60.734299994416,-151.296199984521
"143 E. Park Avenue, Soldotna, Alaska 99669",60.490428358084,-151.069881252194
"9583 Kenai Spur Hwy, Kenai, Alaska 99611",60.561743430124,-151.212241310259
"46188 Sterling Hwy, Soldotna, Alaska 99669",60.457799951759,-151.101156701847
"2100 Swetmann, Seward, Alaska 99664",60.130016072714,-149.443259420545
"425 W Marydale Ave, Soldotna, Alaska 99669",60.494942206393,-151.095678621123
"19030 Bean Creek Rd, Cooper Landing, Alaska 99572",60.494461308996,-149.808262377232
"4122 Ben Walters Ln, Homer, Alaska 99603",59.649514466266,-151.519569195728
"63550 Alexandrovsky St, Nanwalek, Alaska 99603",59.353683090633,-151.920244354098
"64782 Nearhouse Ln, Hope, Alaska 99605",60.917609408925,-149.622307349752
"405 Marathon Rd, Kenai, Alaska 99611",60.565368637776,-151.231440403164
"44032 Milton Rd #b11, Kachemak, Alaska 99603",59.792653585222,-151.075333399268
"705 Frontage Road Ste C, Kenai, Alaska 99611",60.55437193935,-151.253509110186
"15735 Sterling Hwy, Ninilchik, Alaska 99639",60.038434580444,-151.676894147249
"63693 Graham Rd, Port Graham, Alaska 99603",59.350910912245,-151.831769731633
"46400 D St, Tyonek, Alaska 99682",61.068240004158,-151.143499981213
"31746 Basargin Rd, Homer, Alaska 99603",59.823120001982,-151.115030074171
"365 Winifred Ave, Seldovia, Alaska 99663",59.441872928032,-151.713588084892
"School Rd, Chignik Lagoon, Alaska 99565",56.317177,-158.49773
"33002 Voznesenka Loop, Voznesenka, Alaska 99603",59.794166311506,-151.097196400822
"School Rd, Igiugig, Alaska 99613",58.7033477,-156.6943472
"School Rd, Chignik Lake, Alaska 99548",56.254784203358,-158.768795885228
"School Rd, Kokhanok, Alaska 99606",59.74431,-154.943493
"School Rd, Iliamna, Alaska 99606",59.780923882689,-154.088790436328
"100 School Rd, Nondalton, Alaska 99640",59.966900004059,-154.857000007693
"School Rd, Port Heiden, Alaska 99549",56.940366,-158.584904
"Jensen Dr, King Salmon, Alaska 99613",58.694693640784,-156.667985632235
"School Rd, Levelock, Alaska 99625",59.113760689466,-156.854475049345
"Main St, Akhiok, Alaska 99615",57.866444804018,-152.880791743119
"School Road, Perryville, Alaska 99648",55.9142723,-159.1577424
"917 Rezanof East, Kodiak, Alaska 99615",57.792662528458,-152.392959065843
"722 Mill Bay Rd, Kodiak, Alaska 99615",57.793233832587,-152.398148162161
"School Rd, Port Alsworth, Alaska 99653",60.38225,-154.715583
"Main St, Ouzinkie, Alaska 99644",57.92118,-152.508211
"Main St, Old Harbor, Alaska 99643",57.2136731,-153.2882748
"715 Bayview Blvd, Klawock, Alaska 99925",55.553859797333,-133.099802422963
"36158 Chiniak Hwy, Chiniak, Alaska 99615",57.612965498771,-152.382240254648
"Main St, Port Lions, Alaska 99550",57.866612596106,-152.880622327571
"267 School Road, Emmonak, Alaska 99581",62.778829994043,-164.529200030737
"General Delivery, Hooper Bay, Alaska 99604",61.527958,-165.572855
"100 High School Rd, Mountain Village, Alaska 99632",62.169509,-163.871442
"20129 School Rd, Kotlik, Alaska 99620",63.031749982867,-163.554800014736
"9 School Rd, Alakanuk, Alaska 99554",62.779625276506,-164.526647329078
"89 School Rd, Marshall, Alaska 99585",61.78664832463,-161.323805074256
"90 School Rd, Russian Mission, Alaska 99657",61.78664832463,-161.323805074256
"5090 School Rd, Pilot Station, Alaska 99650",61.936643836032,-162.895180667672
"32 School Rd, Nunam Iqua, Alaska 99666",62.526120013802,-164.851599961916
"103 Askinuk Road, Scammon Bay, Alaska 99662",61.841929984205,-165.578399983038
"42728 S Parks Hwy, Talkeetna, Alaska 99676",62.1311600004,-150.043899980394
"2472 N Seward Meridian Pkwy, Wasilla, Alaska 99654",61.608758490491,-149.360015128019
"9550 E Bogard Rd, Palmer, Alaska 99645",61.60856577177,-149.212504871754
"701 E Bogard Rd, Wasilla, Alaska 99654",61.586981578634,-149.429613480475
"8295 East College Drive, Palmer, Alaska 99645",61.579665048299,-149.243311331026
"1170 W Bogard Rd, Palmer, Alaska 99645",61.606508512908,-149.138908081535
"7362 W Parks Hwy #725, Wasilla, Alaska 99654",61.581629603906,-149.635080867277
"12501 W Hawk Lane, Big Lake, Alaska 99652",61.585090504223,-149.767668161651
"1775 W Parks Hwy, Wasilla, Alaska 99654",61.579477419392,-149.495485588498
"10015 W Redington School Rd, Wasilla, Alaska 99623",61.500929226866,-149.702912005458
"65975 S Wolverine Cir, Sutton, Alaska 99674",61.794811108666,-147.726419720263
"2360 N Tait Dr, Wasilla, Alaska 99654",61.605902338217,-149.351195529732
"27297 W Beryozova Dr, Palmer, Alaska 99652",61.5534905,-149.8162146
"600 E Railroad Ave #6, Wasilla, Alaska 99654",61.579749035873,-149.435392731286
"758 N Shoreline Dr., Wasilla, Alaska 99687",61.585776472063,-149.337415209027
"141 E Seldon Rd Ste C, Wasilla, Alaska 99654",61.613939582649,-149.449634798689
"202 Blueberry Hill, Chuathbaluk, Alaska 99557",61.573360018233,-159.249399993219
"201 High School Rd, Aniak, Alaska 99557",61.578310307385,-159.552819984757
"581 S Outer Springer Lp, Palmer, Alaska 99645",61.586023104184,-149.104256699376
"1150 North France Rd, Palmer, Alaska 99645",61.592776122314,-149.163666435226
"209 Airport Rd, Kalskag, Alaska 99607",61.53256001488,-160.347099984226
"203 Mountville Dr, Crooked Creek, Alaska 99575",61.790731,-157.954839
"206 River Bend Rd, Sleetmute, Alaska 99668",61.598869,-157.181921
"1006 Ron Edwards Memorial Dr, Bethel, Alaska 99559",60.802919598291,-161.771463542562
"104 Village Rd, Kasigluk, Alaska 99609",60.861883,-162.273556
"100 Akula Heights, Kasigluk, Alaska 99609",60.872850004059,-162.516199984828
"Lower Kuskokwim School Dist, Bethel, Alaska 99559",60.7975037,-161.7759302
"106 Village Rd, Kongiganak, Alaska 99559",59.938872471281,-164.037253605991
"112 Village Rd, Newtok, Alaska 99559",59.938872471281,-164.037253605991
"114 Village Rd, Nunapitchuk, Alaska 99641",60.861893,-162.273568
"102 Village Rd, Chefornak, Alaska 99561",60.159498,-164.233588
"103 Village Rd, Eek, Alaska 99578",60.215810006585,-162.025699979638
"105 Village Rd, Kipnuk, Alaska 99614",59.936429983907,-164.037899972889
"101 Village Rd, Atmautluak, Alaska 99559",60.857309997481,-162.276400021406
"107 Village Rd, Kwethluk, Alaska 99621",60.796643,-161.427333
"112 Village Rd, Mertarvik, Alaska 99559",59.938872471281,-164.037253605991
"108 Village Rd, Kwigillingok, Alaska 99622",59.883006,-162.995297
"1010 4th Ave, Bethel, Alaska 99559",60.802229997144,-161.770300037121
"117 Village Rd, Quinhagak, Alaska 99655",59.541315,-161.339844
"119 Village Rd, Tuntutuliak, Alaska 99680",60.791526,-161.754214
"115 Village Rd, Oscarville, Alaska 99559",59.936501175083,-164.038672765257
"120 Village Rd, Tununak, Alaska 99681",60.480848,-164.733884
"109 Village Rd, Mekoryuk, Alaska 99630",60.386459981271,-166.189199996269
"101 Sunny Side Rd, Toksook Bay, Alaska 99637",60.5346467,-165.106662
"113 Village Rd, Nightmute, Alaska 99690",60.8716362,-162.5158759
"110 Village Rd, Napakiak, Alaska 99634",60.67922,-161.766228
"111 Village Rd, Napaskiak, Alaska 99634",60.707850018846,-161.760499999747
"2610 4th Avenue, Ketchikan, Alaska 99901",55.352599658655,-131.677391249555
"121 Village Rd, Goodnews Bay, Alaska 99589",59.174639,-161.526867
"2610 4th Ave, Ketchikan, Alaska 99901",55.352599658655,-131.677391249555
"2001 Barter Ave, Kaktovik, Alaska 99747",70.129363372764,-143.617349630744
"1029 Qasigialik St, Point Lay, Alaska 99759",69.744234139642,-163.011036180886
"1684 Okpik St, Utqiagvik, Alaska 99723",71.28876984898,-156.772361186124
"3131 Baranof Ave, Ketchikan, Alaska 99901",55.355150735233,-131.683654612939
"567 Main St, Wainwright, Alaska 99782",70.638027692112,-160.030084714097
